id,DM1,DM2,DM3,DM4,DM5,DM6,DM7,DM8,DM9,DM10,DM11,DM12,DM13,DM14,DM15,DM16,DM17,DM18,DM19,DM20,DM21,DM22,DM23,DM24,DM25,DM26,DM27,DM28,DM29,DM30
55,-1.356184463693653,0.7438673187094186,-1.053006001728631,0.6772374804891149,0.36263450960249627,0.33950028395304876,0.05114990017626574,-0.17271524574046654,-0.025601961184084875,-0.21443767750098675,-0.2417320597386896,0.4634093202625547,-0.1534716454917931,-0.46479784822318065,0.08666729303779215,-0.10842779930243628,0.021966383970217024,0.0864930999922615,-0.2572053543878138,0.08348410366857396,0.04621904857111697,-0.0856786329877324,-0.1787980257866363,0.1047852421368797,-0.12798408194647734,0.000532860304070965,0.04157397398035769,0.06425611399246907,0.06781041645410515,-0.04823873905318432
26,0.08969943410846086,0.17986607888520315,0.004093637919112446,0.195095932492427,-0.29110663748535015,-0.03817576940848269,-0.08100916312817236,-0.19292629209503376,0.05843592056515161,-0.039723881513611795,0.029807670051291334,-0.12609211484623628,0.1328834853096728,0.3413746725640274,-0.154347716820864,-0.18579095873344348,0.2014241196669831,-0.14215898902847246,-0.18781930110297215,-0.05066678369281702,0.06823602372438503,-0.062330069291705044,-0.2818121672679041,0.14292484253269025,-0.15794607246652032,0.035956940327822505,-0.06609283957137342,0.08932534903264265,-0.12280246204118743,0.016214608569803543
19,-0.20941192116522495,-0.16610039564586968,-0.009034494516339982,-0.6099935854979777,-0.07992252911040175,-0.01937522979658627,-0.12629349558508293,-0.24041530420824755,0.031231613679444173,-0.35725192252238674,-0.1377747026541706,0.038237295610319584,-0.0036097817767166713,-0.046638280281670726,-0.06785189531942501,-0.045486296637680675,-0.018430946764276698,-0.019115148695233754,-0.04702620232385806,-0.005712948682882965,0.05347391785849493,-0.0028769004039486974,0.007818846414110384,-0.02195308895151337,-0.011877418570175949,-0.01315180686835618,-0.011095767948122386,0.01326666552723788,-0.005761640648740749,-0.026026985642527305
56,0.10357158441662587,-0.06015938950710895,0.005120216567839616,0.02757083923465163,-0.012518891358249096,0.06843080748094174,0.021044443785078127,0.1724672103596767,0.24877187063772094,0.0416204034236473,-0.2384114395804065,0.11702036413558707,-0.06664000330327655,-0.022253753929165655,0.012730254538548388,-0.04441827828710404,0.045154688705987094,-0.07147706874052946,0.15380020633362076,0.07753259873081578,0.07030850464673233,0.052042057630648904,-0.04760414689801541,0.0470483841777775,0.17142725109871926,0.14352608776679515,0.08731527576339058,0.11947910172659582,-0.4677977763029975,-0.37872277743277616
10,-0.211509686672052,0.09258912481485336,-0.09180765705143484,0.0020869359216456503,-0.0193146434977453,-0.010709169867646655,-0.03563886050775988,0.01652905308751974,-0.060483812965030796,0.029521063014734252,0.010762235419528003,-0.10737183990053603,0.04516233512791719,0.1516646577165452,-0.03283881212473001,0.0281853886418562,-0.02596410894164455,-0.08014562964917506,0.1561387061505749,-0.03239794689840685,-0.040903711965123594,0.08804805387497106,0.060397283855485095,-0.09371161719567314,0.06229393684702424,0.033010037383475584,-0.0742869624874933,-0.004801554411790948,-0.05052759933947776,0.08317040005273686
54,-0.02543889804500289,-0.03447728264929364,-0.010060176150133297,-0.07184757049335724,-0.017726504240513394,-0.08742526813216937,0.17470716719686843,0.0977215812500318,0.16683149630176614,0.06141058665047732,-0.06419557514577987,0.15035331230318505,0.15442983773478727,0.22548447234837496,0.35365103843951484,0.41352008579496136,-0.33818006415536866,-0.41056342065093865,-0.7528296976612703,-0.13162585782305758,0.2498713522414281,0.18856882737412592,0.17048234815327673,0.047863053900136,-0.0016900567571034486,0.020785582944967018,0.03666649804926846,-0.07518407961597959,-0.03672094887862181,0.09806330946865356
4,0.1050793026817618,-0.016097561727321852,0.007769332340713854,-0.01742781267335279,0.05538648256000285,0.027239033225305763,0.03437463592989468,0.03164459387781967,-0.027704257337257086,0.017413059618558605,8.643612012425046e-05,0.017165921761056715,0.039605923507909424,-0.0430512461144311,0.0452043337373847,-0.024663923983974358,0.07539675099391441,0.02642852726002648,-0.07149484079759683,0.11001261557418203,-0.07158429041894206,-0.052554080497774616,-0.009582529926020628,0.06105948458771742,0.06684191087568019,0.05352271330235614,0.0064549102595780755,-0.015942239391007203,-0.03430861444508672,0.008616998657642639
12,-0.05416722993324233,-0.01646457700465386,-0.016316251092556584,-0.10028823538050739,-0.01244797015115972,-0.002950455710007778,0.05816450948295991,0.10102526579781954,-0.017815506279084948,0.0355149540244765,-0.007760058022864832,-0.05832998270838108,-0.003659654473448964,0.06179962112864353,-0.016737530921684448,-0.15007325239936403,0.014294258828949457,0.053994322962800115,-0.0654161625779649,0.1104736165814242,-0.077003161083322,-0.2611136352708384,0.16664628054216254,-0.0626750759038906,-0.11029041367784337,-0.14990937005799784,-0.020132813136677058,-0.17220575597221338,-0.10012776510831413,0.06458519136900187
42,0.12320832661888735,0.08470732108264327,-0.07551534130382001,0.046137817458570284,-0.09247075821700823,-0.7547401567057842,0.23274753424942862,-0.21814962495336396,-0.10949128432909835,0.024219126043379176,-0.07130649609679002,0.18149700878924982,-0.07925598834787481,-0.07603329194861108,0.03607300442128471,0.033090241274197296,-0.04380782937283508,0.07663245839319302,0.05984502685392608,0.05514563594081689,-0.048758899684032596,-0.019391487474887066,0.021000336952333512,-0.016361113802766884,-0.0288149009112333,-0.033112971767280015,0.020471101280526965,-0.00881668268272196,0.027559399121324404,-0.038014530773796754
57,-0.09471800465052732,-0.03136859881909669,0.26057972410869723,0.006679742415054786,-0.24160923839923956,0.24745399560267067,0.05665019771556378,-0.11983399636718263,0.131030855553938,0.1850976307368743,-0.0868652012895452,0.009878594122683434,-0.16508991941621476,-0.07347897978449598,0.5695196544069633,0.3509993666850253,0.4494204133419782,0.319649534188049,0.22883177239933447,-0.09651490073942624,-0.22225476054085386,0.31841547787662605,-0.060330906257475746,0.06377665293491383,-0.21926052578217695,-0.10638224792329959,0.035991172602239746,0.4295902080283854,-0.411406460889402,-0.08610949657686987
